STDM_TAZ,State,County,MPO,ITDDist,Area,CNTYFIPS,sector,size,pfirmID
93,Idaho,Ada,COMPASS,3,302143.5888,16001,Whlsale,1,390
94,Idaho,Ada,COMPASS,3,250475.1007,16001,Households,218,391
94,Idaho,Ada,COMPASS,3,250475.1007,16001,Manuf,5,392
94,Idaho,Ada,COMPASS,3,250475.1007,16001,Service,2,393
95,Idaho,Ada,COMPASS,3,369780.5384,16001,Education,2,394
95,Idaho,Ada,COMPASS,3,369780.5384,16001,Households,285,395
95,Idaho,Ada,COMPASS,3,369780.5384,16001,Public,3,396
95,Idaho,Ada,COMPASS,3,369780.5384,16001,Retail,6,397
95,Idaho,Ada,COMPASS,3,369780.5384,16001,Service,986,398
95,Idaho,Ada,COMPASS,3,369780.5384,16001,Whlsale,3,399
96,Idaho,Ada,COMPASS,3,259733.1043,16001,Manuf,8,400
96,Idaho,Ada,COMPASS,3,259733.1043,16001,Mining,8,401
96,Idaho,Ada,COMPASS,3,259733.1043,16001,Retail,108,402
96,Idaho,Ada,COMPASS,3,259733.1043,16001,Service,1228,403
96,Idaho,Ada,COMPASS,3,259733.1043,16001,Whlsale,62,404
97,Idaho,Ada,COMPASS,3,234350.5099,16001,Households,420,405
97,Idaho,Ada,COMPASS,3,234350.5099,16001,Manuf,2,406
97,Idaho,Ada,COMPASS,3,234350.5099,16001,Mining,2,407
97,Idaho,Ada,COMPASS,3,234350.5099,16001,Retail,21,408
97,Idaho,Ada,COMPASS,3,234350.5099,16001,Service,245,409
97,Idaho,Ada,COMPASS,3,234350.5099,16001,Whlsale,12,410
98,Idaho,Ada,COMPASS,3,241303.0407,16001,Households,126,411
98,Idaho,Ada,COMPASS,3,241303.0407,16001,Service,28,412
99,Idaho,Ada,COMPASS,3,237227.5895,16001,Constr,3,413
99,Idaho,Ada,COMPASS,3,237227.5895,16001,Education,6,414
99,Idaho,Ada,COMPASS,3,237227.5895,16001,Households,325,415
99,Idaho,Ada,COMPASS,3,237227.5895,16001,Manuf,3,416
99,Idaho,Ada,COMPASS,3,237227.5895,16001,Mining,2,417
99,Idaho,Ada,COMPASS,3,237227.5895,16001,Public,5,418
99,Idaho,Ada,COMPASS,3,237227.5895,16001,Retail,46,419
99,Idaho,Ada,COMPASS,3,237227.5895,16001,Service,520,420
99,Idaho,Ada,COMPASS,3,237227.5895,16001,Trawhse,1,421
99,Idaho,Ada,COMPASS,3,237227.5895,16001,Whlsale,19,422
100,Idaho,Ada,COMPASS,3,174829.9517,16001,Households,291,423
100,Idaho,Ada,COMPASS,3,174829.9517,16001,Public,2,424
100,Idaho,Ada,COMPASS,3,174829.9517,16001,Retail,89,425
100,Idaho,Ada,COMPASS,3,174829.9517,16001,Service,174,426
100,Idaho,Ada,COMPASS,3,174829.9517,16001,Whlsale,57,427
101,Idaho,Ada,COMPASS,3,177155.8911,16001,Education,3,428
101,Idaho,Ada,COMPASS,3,177155.8911,16001,Households,206,429
101,Idaho,Ada,COMPASS,3,177155.8911,16001,Retail,110,430
101,Idaho,Ada,COMPASS,3,177155.8911,16001,Service,56,431
101,Idaho,Ada,COMPASS,3,177155.8911,16001,Trawhse,1,432
102,Idaho,Ada,COMPASS,3,168589.6028,16001,Constr,1,433
102,Idaho,Ada,COMPASS,3,168589.6028,16001,Education,2,434
102,Idaho,Ada,COMPASS,3,168589.6028,16001,Households,269,435
102,Idaho,Ada,COMPASS,3,168589.6028,16001,Mining,18,436
102,Idaho,Ada,COMPASS,3,168589.6028,16001,Public,1,437
102,Idaho,Ada,COMPASS,3,168589.6028,16001,Retail,119,438
102,Idaho,Ada,COMPASS,3,168589.6028,16001,Service,173,439
102,Idaho,Ada,COMPASS,3,168589.6028,16001,Trawhse,2,440
102,Idaho,Ada,COMPASS,3,168589.6028,16001,Whlsale,1,441
103,Idaho,Ada,COMPASS,3,571268.2202,16001,Education,3034,442
103,Idaho,Ada,COMPASS,3,571268.2202,16001,Public,12,443
103,Idaho,Ada,COMPASS,3,571268.2202,16001,Retail,191,444
103,Idaho,Ada,COMPASS,3,571268.2202,16001,Service,114,445
104,Idaho,Ada,COMPASS,3,201285.934,16001,Education,1,446
104,Idaho,Ada,COMPASS,3,201285.934,16001,Households,118,447
104,Idaho,Ada,COMPASS,3,201285.934,16001,Retail,41,448
104,Idaho,Ada,COMPASS,3,201285.934,16001,Service,26,449
105,Idaho,Ada,COMPASS,3,219995.9157,16001,Households,242,450
105,Idaho,Ada,COMPASS,3,219995.9157,16001,Service,4,451
106,Idaho,Ada,COMPASS,3,157127.6747,16001,Households,81,452
106,Idaho,Ada,COMPASS,3,157127.6747,16001,Retail,1,453
107,Idaho,Ada,COMPASS,3,61538.9651,16001,Households,53,454
108,Idaho,Ada,COMPASS,3,117457.8221,16001,Constr,6,455
108,Idaho,Ada,COMPASS,3,117457.8221,16001,Households,425,456
108,Idaho,Ada,COMPASS,3,117457.8221,16001,Retail,25,457
108,Idaho,Ada,COMPASS,3,117457.8221,16001,Service,6,458
108,Idaho,Ada,COMPASS,3,117457.8221,16001,Trawhse,1,459
109,Idaho,Ada,COMPASS,3,54956.79351,16001,Households,46,460
109,Idaho,Ada,COMPASS,3,54956.79351,16001,Public,1,461
109,Idaho,Ada,COMPASS,3,54956.79351,16001,Retail,23,462
109,Idaho,Ada,COMPASS,3,54956.79351,16001,Service,1,463
110,Idaho,Ada,COMPASS,3,421366.6963,16001,Households,491,464
110,Idaho,Ada,COMPASS,3,421366.6963,16001,Public,2,465
110,Idaho,Ada,COMPASS,3,421366.6963,16001,Retail,91,466
110,Idaho,Ada,COMPASS,3,421366.6963,16001,Service,24,467
110,Idaho,Ada,COMPASS,3,421366.6963,16001,Whlsale,8,468
111,Idaho,Ada,COMPASS,3,452620.4381,16001,Constr,4,469
111,Idaho,Ada,COMPASS,3,452620.4381,16001,Households,461,470
111,Idaho,Ada,COMPASS,3,452620.4381,16001,Manuf,10,471
111,Idaho,Ada,COMPASS,3,452620.4381,16001,Public,1,472
111,Idaho,Ada,COMPASS,3,452620.4381,16001,Retail,10,473
111,Idaho,Ada,COMPASS,3,452620.4381,16001,Service,19,474
112,Idaho,Ada,COMPASS,3,407211.9009,16001,Constr,1,475
112,Idaho,Ada,COMPASS,3,407211.9009,16001,Households,268,476
112,Idaho,Ada,COMPASS,3,407211.9009,16001,Retail,81,477
112,Idaho,Ada,COMPASS,3,407211.9009,16001,Service,13,478
112,Idaho,Ada,COMPASS,3,407211.9009,16001,Whlsale,1,479
113,Idaho,Ada,COMPASS,3,283352.7262,16001,Constr,4,480
113,Idaho,Ada,COMPASS,3,283352.7262,16001,Households,192,481
113,Idaho,Ada,COMPASS,3,283352.7262,16001,Retail,125,482
113,Idaho,Ada,COMPASS,3,283352.7262,16001,Service,18,483
113,Idaho,Ada,COMPASS,3,283352.7262,16001,Whlsale,9,484
114,Idaho,Ada,COMPASS,3,491408.5345,16001,Constr,10,485
114,Idaho,Ada,COMPASS,3,491408.5345,16001,Households,339,486
114,Idaho,Ada,COMPASS,3,491408.5345,16001,Retail,3,487
114,Idaho,Ada,COMPASS,3,491408.5345,16001,Service,65,488
114,Idaho,Ada,COMPASS,3,491408.5345,16001,Whlsale,1,489
115,Idaho,Ada,COMPASS,3,413386.2626,16001,Constr,1,490
115,Idaho,Ada,COMPASS,3,413386.2626,16001,Education,64,491
115,Idaho,Ada,COMPASS,3,413386.2626,16001,Households,393,492
115,Idaho,Ada,COMPASS,3,413386.2626,16001,Retail,42,493
115,Idaho,Ada,COMPASS,3,413386.2626,16001,Service,75,494
115,Idaho,Ada,COMPASS,3,413386.2626,16001,Whlsale,1,495
116,Idaho,Ada,COMPASS,3,724539.315,16001,Constr,3,496
116,Idaho,Ada,COMPASS,3,724539.315,16001,Households,691,497
116,Idaho,Ada,COMPASS,3,724539.315,16001,Retail,6,498
116,Idaho,Ada,COMPASS,3,724539.315,16001,Service,23,499
116,Idaho,Ada,COMPASS,3,724539.315,16001,Whlsale,2,500
117,Idaho,Ada,COMPASS,3,218736.8971,16001,Households,375,501
117,Idaho,Ada,COMPASS,3,218736.8971,16001,Retail,44,502
117,Idaho,Ada,COMPASS,3,218736.8971,16001,Service,27,503
117,Idaho,Ada,COMPASS,3,218736.8971,16001,Whlsale,1,504
118,Idaho,Ada,COMPASS,3,129014.2866,16001,Households,173,505
118,Idaho,Ada,COMPASS,3,129014.2866,16001,Retail,100,506
118,Idaho,Ada,COMPASS,3,129014.2866,16001,Service,56,507
118,Idaho,Ada,COMPASS,3,129014.2866,16001,Trawhse,1,508
118,Idaho,Ada,COMPASS,3,129014.2866,16001,Whlsale,1,509
119,Idaho,Ada,COMPASS,3,48937.38519,16001,Retail,40,510
119,Idaho,Ada,COMPASS,3,48937.38519,16001,Service,20,511
120,Idaho,Ada,COMPASS,3,405980.8372,16001,Education,26,512
120,Idaho,Ada,COMPASS,3,405980.8372,16001,Households,542,513
120,Idaho,Ada,COMPASS,3,405980.8372,16001,Retail,18,514
120,Idaho,Ada,COMPASS,3,405980.8372,16001,Service,9,515
121,Idaho,Ada,COMPASS,3,270260.5363,16001,Constr,2,516
121,Idaho,Ada,COMPASS,3,270260.5363,16001,Education,20,517
121,Idaho,Ada,COMPASS,3,270260.5363,16001,Households,235,518
121,Idaho,Ada,COMPASS,3,270260.5363,16001,Service,63,519
121,Idaho,Ada,COMPASS,3,270260.5363,16001,Trawhse,2,520
122,Idaho,Ada,COMPASS,3,134135.5474,16001,Education,107,521
123,Idaho,Ada,COMPASS,3,76743.79896,16001,Education,4,522
123,Idaho,Ada,COMPASS,3,76743.79896,16001,Service,1,523
124,Idaho,Ada,COMPASS,3,291413.1496,16001,Households,248,524
124,Idaho,Ada,COMPASS,3,291413.1496,16001,Manuf,4,525
124,Idaho,Ada,COMPASS,3,291413.1496,16001,Service,23,526
125,Idaho,Ada,COMPASS,3,597047.355,16001,Households,241,527
125,Idaho,Ada,COMPASS,3,597047.355,16001,Retail,4,528
125,Idaho,Ada,COMPASS,3,597047.355,16001,Service,9,529
126,Idaho,Ada,COMPASS,3,1457168.229,16001,Agfor,4,530
126,Idaho,Ada,COMPASS,3,1457168.229,16001,Constr,81,531
126,Idaho,Ada,COMPASS,3,1457168.229,16001,Manuf,11,532
126,Idaho,Ada,COMPASS,3,1457168.229,16001,Service,1,533
127,Idaho,Ada,COMPASS,3,324920.7511,16001,Households,12,534
128,Idaho,Ada,COMPASS,3,932695.9588,16001,Households,3,535
129,Idaho,Ada,COMPASS,3,6724776.039,16001,Constr,1,536
129,Idaho,Ada,COMPASS,3,6724776.039,16001,Education,48,537
129,Idaho,Ada,COMPASS,3,6724776.039,16001,Households,481,538
129,Idaho,Ada,COMPASS,3,6724776.039,16001,Public,1,539
129,Idaho,Ada,COMPASS,3,6724776.039,16001,Retail,25,540
129,Idaho,Ada,COMPASS,3,6724776.039,16001,Service,16,541
129,Idaho,Ada,COMPASS,3,6724776.039,16001,Util,1,542
129,Idaho,Ada,COMPASS,3,6724776.039,16001,Whlsale,1,543
130,Idaho,Ada,COMPASS,3,1998173.225,16001,Households,5,544
130,Idaho,Ada,COMPASS,3,1998173.225,16001,Public,162,545
130,Idaho,Ada,COMPASS,3,1998173.225,16001,Retail,66,546
130,Idaho,Ada,COMPASS,3,1998173.225,16001,Service,2,547
131,Idaho,Ada,COMPASS,3,753840.7599,16001,Households,5,548
132,Idaho,Ada,COMPASS,3,844099.4894,16001,Households,148,549
132,Idaho,Ada,COMPASS,3,844099.4894,16001,Retail,45,550
132,Idaho,Ada,COMPASS,3,844099.4894,16001,Service,21,551
132,Idaho,Ada,COMPASS,3,844099.4894,16001,Whlsale,3,552
133,Idaho,Ada,COMPASS,3,297576.1233,16001,Constr,24,553
133,Idaho,Ada,COMPASS,3,297576.1233,16001,Households,189,554
133,Idaho,Ada,COMPASS,3,297576.1233,16001,Service,2,555
133,Idaho,Ada,COMPASS,3,297576.1233,16001,Whlsale,5,556
135,Idaho,Ada,COMPASS,3,644430.7947,16001,Households,232,557
135,Idaho,Ada,COMPASS,3,644430.7947,16001,Retail,196,558
135,Idaho,Ada,COMPASS,3,644430.7947,16001,Service,44,559
135,Idaho,Ada,COMPASS,3,644430.7947,16001,Whlsale,9,560
136,Idaho,Ada,COMPASS,3,327633.7793,16001,Education,31,561
136,Idaho,Ada,COMPASS,3,327633.7793,16001,Households,220,562
136,Idaho,Ada,COMPASS,3,327633.7793,16001,Retail,32,563
136,Idaho,Ada,COMPASS,3,327633.7793,16001,Service,6,564
136,Idaho,Ada,COMPASS,3,327633.7793,16001,Whlsale,2,565
137,Idaho,Ada,COMPASS,3,240702.0225,16001,Constr,1,566
137,Idaho,Ada,COMPASS,3,240702.0225,16001,Households,218,567
137,Idaho,Ada,COMPASS,3,240702.0225,16001,Retail,4,568
137,Idaho,Ada,COMPASS,3,240702.0225,16001,Service,10,569
137,Idaho,Ada,COMPASS,3,240702.0225,16001,Trawhse,14,570
138,Idaho,Ada,COMPASS,3,326986.9457,16001,Constr,10,571
138,Idaho,Ada,COMPASS,3,326986.9457,16001,Households,331,572
138,Idaho,Ada,COMPASS,3,326986.9457,16001,Retail,14,573
138,Idaho,Ada,COMPASS,3,326986.9457,16001,Service,34,574
139,Idaho,Ada,COMPASS,3,183790.5904,16001,Constr,7,575
139,Idaho,Ada,COMPASS,3,183790.5904,16001,Households,176,576
139,Idaho,Ada,COMPASS,3,183790.5904,16001,Service,10,577
140,Idaho,Ada,COMPASS,3,509273.0608,16001,Constr,2,578
140,Idaho,Ada,COMPASS,3,509273.0608,16001,Education,61,579
140,Idaho,Ada,COMPASS,3,509273.0608,16001,Households,405,580
140,Idaho,Ada,COMPASS,3,509273.0608,16001,Retail,1,581
140,Idaho,Ada,COMPASS,3,509273.0608,16001,Service,9,582
141,Idaho,Ada,COMPASS,3,387607.0413,16001,Households,218,583
141,Idaho,Ada,COMPASS,3,387607.0413,16001,Service,15,584
142,Idaho,Ada,COMPASS,3,274689.2722,16001,Households,229,585
143,Idaho,Ada,COMPASS,3,109150.4369,16001,Households,57,586
143,Idaho,Ada,COMPASS,3,109150.4369,16001,Retail,6,587
144,Idaho,Ada,COMPASS,3,274303.0957,16001,Households,184,588
144,Idaho,Ada,COMPASS,3,274303.0957,16001,Retail,1,589
144,Idaho,Ada,COMPASS,3,274303.0957,16001,Trawhse,1,590
145,Idaho,Ada,COMPASS,3,390671.3627,16001,Households,363,591
145,Idaho,Ada,COMPASS,3,390671.3627,16001,Manuf,3,592
145,Idaho,Ada,COMPASS,3,390671.3627,16001,Service,4,593
145,Idaho,Ada,COMPASS,3,390671.3627,16001,Whlsale,1,594
146,Idaho,Ada,COMPASS,3,381033.204,16001,Households,301,595
146,Idaho,Ada,COMPASS,3,381033.204,16001,Service,8,596
147,Idaho,Ada,COMPASS,3,619003.5959,16001,Households,118,597
147,Idaho,Ada,COMPASS,3,619003.5959,16001,Retail,4,598
147,Idaho,Ada,COMPASS,3,619003.5959,16001,Service,21,599
147,Idaho,Ada,COMPASS,3,619003.5959,16001,Whlsale,105,600
148,Idaho,Ada,COMPASS,3,547981.1696,16001,Manuf,221,601
148,Idaho,Ada,COMPASS,3,547981.1696,16001,Retail,10,602
148,Idaho,Ada,COMPASS,3,547981.1696,16001,Service,89,603
148,Idaho,Ada,COMPASS,3,547981.1696,16001,Whlsale,262,604
149,Idaho,Ada,COMPASS,3,413587.7081,16001,Service,14,605
150,Idaho,Ada,COMPASS,3,822129.0761,16001,Households,246,606
150,Idaho,Ada,COMPASS,3,822129.0761,16001,Service,35,607
151,Idaho,Ada,COMPASS,3,1881562.124,16001,Constr,5,608
151,Idaho,Ada,COMPASS,3,1881562.124,16001,Households,959,609
151,Idaho,Ada,COMPASS,3,1881562.124,16001,Public,1,610
151,Idaho,Ada,COMPASS,3,1881562.124,16001,Retail,2,611
151,Idaho,Ada,COMPASS,3,1881562.124,16001,Service,45,612
151,Idaho,Ada,COMPASS,3,1881562.124,16001,Whlsale,6,613
152,Idaho,Ada,COMPASS,3,961816.2535,16001,Constr,1,614
152,Idaho,Ada,COMPASS,3,961816.2535,16001,Households,366,615
152,Idaho,Ada,COMPASS,3,961816.2535,16001,Service,15,616
153,Idaho,Ada,COMPASS,3,143018.0317,16001,Constr,1,617
153,Idaho,Ada,COMPASS,3,143018.0317,16001,Education,89,618
153,Idaho,Ada,COMPASS,3,143018.0317,16001,Households,83,619
153,Idaho,Ada,COMPASS,3,143018.0317,16001,Service,8,620
154,Idaho,Ada,COMPASS,3,75468.51808,16001,Constr,12,621
154,Idaho,Ada,COMPASS,3,75468.51808,16001,Households,31,622
154,Idaho,Ada,COMPASS,3,75468.51808,16001,Service,84,623
155,Idaho,Ada,COMPASS,3,125074.1195,16001,Households,136,624
156,Idaho,Ada,COMPASS,3,93701.92268,16001,Education,58,625
158,Idaho,Ada,COMPASS,3,855160.0026,16001,Constr,1,626
158,Idaho,Ada,COMPASS,3,855160.0026,16001,Education,4,627
158,Idaho,Ada,COMPASS,3,855160.0026,16001,Households,499,628
158,Idaho,Ada,COMPASS,3,855160.0026,16001,Service,9,629
159,Idaho,Ada,COMPASS,3,667605.9331,16001,Constr,3,630
159,Idaho,Ada,COMPASS,3,667605.9331,16001,Households,265,631
159,Idaho,Ada,COMPASS,3,667605.9331,16001,Retail,10,632
159,Idaho,Ada,COMPASS,3,667605.9331,16001,Service,97,633
160,Idaho,Ada,COMPASS,3,10331467.83,16001,Agfor,1,634
160,Idaho,Ada,COMPASS,3,10331467.83,16001,Constr,35,635
160,Idaho,Ada,COMPASS,3,10331467.83,16001,Households,2,636
160,Idaho,Ada,COMPASS,3,10331467.83,16001,Manuf,3,637
160,Idaho,Ada,COMPASS,3,10331467.83,16001,Retail,2,638
160,Idaho,Ada,COMPASS,3,10331467.83,16001,Whlsale,33,639
161,Idaho,Ada,COMPASS,3,5251272.207,16001,Households,20,640
161,Idaho,Ada,COMPASS,3,5251272.207,16001,Manuf,1,641
161,Idaho,Ada,COMPASS,3,5251272.207,16001,Retail,2,642
161,Idaho,Ada,COMPASS,3,5251272.207,16001,Service,1,643
162,Idaho,Ada,COMPASS,3,4460080.585,16001,Agfor,7,644
162,Idaho,Ada,COMPASS,3,4460080.585,16001,Constr,39,645
162,Idaho,Ada,COMPASS,3,4460080.585,16001,Households,1,646
162,Idaho,Ada,COMPASS,3,4460080.585,16001,Manuf,5649,647
162,Idaho,Ada,COMPASS,3,4460080.585,16001,Mining,2,648
162,Idaho,Ada,COMPASS,3,4460080.585,16001,Retail,29,649
162,Idaho,Ada,COMPASS,3,4460080.585,16001,Service,52,650
162,Idaho,Ada,COMPASS,3,4460080.585,16001,Trawhse,43,651
162,Idaho,Ada,COMPASS,3,4460080.585,16001,Whlsale,34,652
163,Idaho,Ada,COMPASS,3,226890.5503,16001,Households,245,653
163,Idaho,Ada,COMPASS,3,226890.5503,16001,Retail,46,654
163,Idaho,Ada,COMPASS,3,226890.5503,16001,Service,76,655
164,Idaho,Ada,COMPASS,3,458469.6489,16001,Constr,4,656
164,Idaho,Ada,COMPASS,3,458469.6489,16001,Households,293,657
164,Idaho,Ada,COMPASS,3,458469.6489,16001,Manuf,1,658
164,Idaho,Ada,COMPASS,3,458469.6489,16001,Public,1,659
164,Idaho,Ada,COMPASS,3,458469.6489,16001,Retail,61,660
164,Idaho,Ada,COMPASS,3,458469.6489,16001,Service,17,661
164,Idaho,Ada,COMPASS,3,458469.6489,16001,Trawhse,6,662
164,Idaho,Ada,COMPASS,3,458469.6489,16001,Whlsale,1,663
165,Idaho,Ada,COMPASS,3,83454.22008,16001,Retail,87,664
165,Idaho,Ada,COMPASS,3,83454.22008,16001,Service,88,665
165,Idaho,Ada,COMPASS,3,83454.22008,16001,Trawhse,109,666
167,Idaho,Ada,COMPASS,3,241273.6558,16001,Manuf,13,667
167,Idaho,Ada,COMPASS,3,241273.6558,16001,Service,60,668
167,Idaho,Ada,COMPASS,3,241273.6558,16001,Whlsale,8,669
168,Idaho,Ada,COMPASS,3,230888.5626,16001,Constr,5,670
168,Idaho,Ada,COMPASS,3,230888.5626,16001,Households,156,671
168,Idaho,Ada,COMPASS,3,230888.5626,16001,Retail,112,672
168,Idaho,Ada,COMPASS,3,230888.5626,16001,Service,32,673
168,Idaho,Ada,COMPASS,3,230888.5626,16001,Whlsale,5,674
169,Idaho,Ada,COMPASS,3,4052951.54,16001,Agfor,19,675
172,Idaho,Ada,COMPASS,3,23553916.43,16001,Households,2,676
173,Idaho,Ada,COMPASS,3,6530863.223,16001,Retail,986,677
175,Idaho,Ada,COMPASS,3,2650586.15,16001,Households,2,678
176,Idaho,Ada,COMPASS,3,14315633.98,16001,Households,1,679
178,Idaho,Ada,COMPASS,3,1523666.303,16001,Agfor,2,680
178,Idaho,Ada,COMPASS,3,1523666.303,16001,Constr,49,681
178,Idaho,Ada,COMPASS,3,1523666.303,16001,Households,1,682
178,Idaho,Ada,COMPASS,3,1523666.303,16001,Manuf,499,683
178,Idaho,Ada,COMPASS,3,1523666.303,16001,Retail,28,684
178,Idaho,Ada,COMPASS,3,1523666.303,16001,Service,18,685
178,Idaho,Ada,COMPASS,3,1523666.303,16001,Trawhse,1,686
178,Idaho,Ada,COMPASS,3,1523666.303,16001,Whlsale,44,687
179,Idaho,Ada,COMPASS,3,73548.36953,16001,Agfor,1,688
179,Idaho,Ada,COMPASS,3,73548.36953,16001,Constr,1,689
179,Idaho,Ada,COMPASS,3,73548.36953,16001,Manuf,13,690
179,Idaho,Ada,COMPASS,3,73548.36953,16001,Public,7,691
179,Idaho,Ada,COMPASS,3,73548.36953,16001,Retail,4,692
179,Idaho,Ada,COMPASS,3,73548.36953,16001,Service,11,693
179,Idaho,Ada,COMPASS,3,73548.36953,16001,Trawhse,46,694
179,Idaho,Ada,COMPASS,3,73548.36953,16001,Whlsale,48,695
181,Idaho,Ada,COMPASS,3,1148512.824,16001,Agfor,3,696
181,Idaho,Ada,COMPASS,3,1148512.824,16001,Constr,40,697
181,Idaho,Ada,COMPASS,3,1148512.824,16001,Education,3,698
181,Idaho,Ada,COMPASS,3,1148512.824,16001,Manuf,138,699
181,Idaho,Ada,COMPASS,3,1148512.824,16001,Public,30,700
181,Idaho,Ada,COMPASS,3,1148512.824,16001,Retail,30,701
181,Idaho,Ada,COMPASS,3,1148512.824,16001,Service,101,702
181,Idaho,Ada,COMPASS,3,1148512.824,16001,Trawhse,222,703
181,Idaho,Ada,COMPASS,3,1148512.824,16001,Whlsale,735,704
182,Idaho,Ada,COMPASS,3,1813014.739,16001,Constr,3,705
182,Idaho,Ada,COMPASS,3,1813014.739,16001,Manuf,24,706
182,Idaho,Ada,COMPASS,3,1813014.739,16001,Public,12,707
182,Idaho,Ada,COMPASS,3,1813014.739,16001,Retail,30,708
182,Idaho,Ada,COMPASS,3,1813014.739,16001,Service,15,709
182,Idaho,Ada,COMPASS,3,1813014.739,16001,Trawhse,7,710
182,Idaho,Ada,COMPASS,3,1813014.739,16001,Whlsale,118,711
183,Idaho,Ada,COMPASS,3,863444.1053,16001,Agfor,25,712
183,Idaho,Ada,COMPASS,3,863444.1053,16001,Constr,142,713
183,Idaho,Ada,COMPASS,3,863444.1053,16001,Households,11,714
183,Idaho,Ada,COMPASS,3,863444.1053,16001,Manuf,8,715
183,Idaho,Ada,COMPASS,3,863444.1053,16001,Public,89,716
183,Idaho,Ada,COMPASS,3,863444.1053,16001,Retail,1043,717
183,Idaho,Ada,COMPASS,3,863444.1053,16001,Service,378,718
183,Idaho,Ada,COMPASS,3,863444.1053,16001,Trawhse,6,719
183,Idaho,Ada,COMPASS,3,863444.1053,16001,Util,116,720
183,Idaho,Ada,COMPASS,3,863444.1053,16001,Whlsale,75,721
184,Idaho,Ada,COMPASS,3,2596286.958,16001,Constr,236,722
184,Idaho,Ada,COMPASS,3,2596286.958,16001,Households,3,723
184,Idaho,Ada,COMPASS,3,2596286.958,16001,Manuf,59,724
184,Idaho,Ada,COMPASS,3,2596286.958,16001,Service,109,725
184,Idaho,Ada,COMPASS,3,2596286.958,16001,Trawhse,776,726
185,Idaho,Ada,COMPASS,3,248857.744,16001,Agfor,1,727
185,Idaho,Ada,COMPASS,3,248857.744,16001,Manuf,4,728
185,Idaho,Ada,COMPASS,3,248857.744,16001,Public,5,729
185,Idaho,Ada,COMPASS,3,248857.744,16001,Retail,5,730
185,Idaho,Ada,COMPASS,3,248857.744,16001,Service,7,731
185,Idaho,Ada,COMPASS,3,248857.744,16001,Trawhse,35,732
185,Idaho,Ada,COMPASS,3,248857.744,16001,Whlsale,17,733
186,Idaho,Ada,COMPASS,3,2883137.363,16001,Agfor,10,734
186,Idaho,Ada,COMPASS,3,2883137.363,16001,Constr,5,735
186,Idaho,Ada,COMPASS,3,2883137.363,16001,Education,5,736
186,Idaho,Ada,COMPASS,3,2883137.363,16001,Manuf,59,737
186,Idaho,Ada,COMPASS,3,2883137.363,16001,Public,75,738
186,Idaho,Ada,COMPASS,3,2883137.363,16001,Retail,69,739
186,Idaho,Ada,COMPASS,3,2883137.363,16001,Service,117,740
186,Idaho,Ada,COMPASS,3,2883137.363,16001,Trawhse,507,741
186,Idaho,Ada,COMPASS,3,2883137.363,16001,Whlsale,252,742
187,Idaho,Ada,COMPASS,3,4703321.572,16001,Households,1,743
188,Idaho,Ada,COMPASS,3,3229741.25,16001,Constr,1,744
188,Idaho,Ada,COMPASS,3,3229741.25,16001,Households,4,745
188,Idaho,Ada,COMPASS,3,3229741.25,16001,Manuf,5,746
188,Idaho,Ada,COMPASS,3,3229741.25,16001,Retail,1,747
188,Idaho,Ada,COMPASS,3,3229741.25,16001,Trawhse,4,748
188,Idaho,Ada,COMPASS,3,3229741.25,16001,Whlsale,4,749
189,Idaho,Ada,COMPASS,3,630231.1693,16001,Households,1,750
189,Idaho,Ada,COMPASS,3,630231.1693,16001,Retail,1,751
189,Idaho,Ada,COMPASS,3,630231.1693,16001,Trawhse,101,752
189,Idaho,Ada,COMPASS,3,630231.1693,16001,Whlsale,1,753
192,Idaho,Ada,COMPASS,3,1301193.533,16001,Agfor,1,754
192,Idaho,Ada,COMPASS,3,1301193.533,16001,Constr,439,755
192,Idaho,Ada,COMPASS,3,1301193.533,16001,Households,2,756
192,Idaho,Ada,COMPASS,3,1301193.533,16001,Manuf,23,757
192,Idaho,Ada,COMPASS,3,1301193.533,16001,Retail,42,758
192,Idaho,Ada,COMPASS,3,1301193.533,16001,Service,30,759
192,Idaho,Ada,COMPASS,3,1301193.533,16001,Trawhse,11,760
192,Idaho,Ada,COMPASS,3,1301193.533,16001,Whlsale,19,761
193,Idaho,Ada,COMPASS,3,1558880.309,16001,Education,1,762
193,Idaho,Ada,COMPASS,3,1558880.309,16001,Public,357,763
193,Idaho,Ada,COMPASS,3,1558880.309,16001,Retail,12,764
193,Idaho,Ada,COMPASS,3,1558880.309,16001,Service,114,765
193,Idaho,Ada,COMPASS,3,1558880.309,16001,Trawhse,109,766
194,Idaho,Ada,COMPASS,3,562626.2578,16001,Households,1,767
194,Idaho,Ada,COMPASS,3,562626.2578,16001,Whlsale,3,768
195,Idaho,Ada,COMPASS,3,1297399.327,16001,Agfor,5,769
195,Idaho,Ada,COMPASS,3,1297399.327,16001,Constr,478,770
195,Idaho,Ada,COMPASS,3,1297399.327,16001,Households,54,771
195,Idaho,Ada,COMPASS,3,1297399.327,16001,Manuf,45,772
195,Idaho,Ada,COMPASS,3,1297399.327,16001,Retail,39,773
195,Idaho,Ada,COMPASS,3,1297399.327,16001,Service,70,774
195,Idaho,Ada,COMPASS,3,1297399.327,16001,Trawhse,54,775
195,Idaho,Ada,COMPASS,3,1297399.327,16001,Whlsale,52,776
196,Idaho,Ada,COMPASS,3,2228903.816,16001,Households,133,777
